Year	Sex	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1955	female	25	0.00092	0.00459	2.61	96163	442	479761	4858026	50.52
1955	female	30	0.00126	0.00628	2.63	95722	601	477183	4378265	45.74
1955	female	35	0.00189	0.00942	2.68	95120	896	473520	3901082	41.01
1955	female	40	0.00294	0.0146	2.66	94225	1376	467905	3427562	36.38
1955	female	45	0.00435	0.02153	2.66	92849	1999	459556	2959658	31.88
1955	female	50	0.00674	0.03318	2.66	90850	3015	447181	2500101	27.52
1955	female	55	0.00985	0.04814	2.62	87835	4228	429128	2052920	23.37
1955	female	60	0.01498	0.07238	2.66	83607	6051	403900	1623792	19.42
1955	female	65	0.02398	0.11341	2.62	77555	8795	366840	1219892	15.73
1955	female	70	0.03815	0.17498	2.64	68760	12031	315403	853052	12.41
1955	female	75	0.06412	0.27699	2.55	56729	15713	245076	537650	9.48
1955	female	80	0.09992	0.40062	2.53	41016	16432	164448	292573	7.13
1955	female	85	0.15958	0.55933	2.33	24584	13751	86165	128126	5.21
1955	female	90	0.23266	0.70195	2.18	10833	7605	32686	41961	3.87
1955	female	95	0.33157	0.82646	1.97	3229	2669	8048	9275	2.87
1955	female	100	0.44748	0.90851	1.73	560	509	1138	1227	2.19
1955	female	105	0.56982	0.95369	1.51	51	49	86	89	1.74
1955	female	110	0.6676	1	1.5	2	2	4	4	1.5
1956	female	0	0.02409	0.02359	0.12	100000	2359	97925	7295249	72.95
1956	female	1	0.00101	0.00403	1.54	97641	393	389597	7197324	73.71
1956	female	5	0.00041	0.00204	2.19	97247	199	485680	6807727	70
1956	female	10	0.00034	0.00169	2.59	97049	164	484850	6322047	65.14
1956	female	15	0.00058	0.00292	2.67	96885	283	483767	5837197	60.25
1956	female	20	0.00074	0.00371	2.57	96603	358	482141	5353430	55.42
1956	female	25	0.0009	0.0045	2.62	96244	433	480191	4871289	50.61
1956	female	30	0.00126	0.00626	2.62	95811	600	477631	4391098	45.83
1956	female	35	0.00184	0.00915	2.68	95212	871	474040	3913466	41.1
1956	female	40	0.0029	0.01438	2.67	94341	1357	468545	3439426	36.46
1956	female	45	0.00435	0.02154	2.64	92984	2003	460191	2970881	31.95
1956	female	50	0.00654	0.03219	2.67	90982	2929	448083	2510690	27.6
1956	female	55	0.00995	0.04863	2.64	88053	4282	430141	2062607	23.42
1956	female	60	0.01488	0.07188	2.65	83771	6022	404683	1632466	19.49
1956	female	65	0.02373	0.11232	2.63	77750	8733	368008	1227783	15.79
1956	female	70	0.0377	0.173	2.63	69017	11940	316734	859775	12.46
1956	female	75	0.06327	0.27418	2.57	57077	15649	247328	543041	9.51
1956	female	80	0.1001	0.40063	2.51	41428	16597	165807	295713	7.14
1956	female	85	0.15835	0.55673	2.33	24830	13824	87300	129906	5.23
1956	female	90	0.23315	0.70113	2.16	11007	7717	33098	42606	3.87
1956	female	95	0.32934	0.8242	1.97	3290	2711	8232	9508	2.89
1956	female	100	0.44403	0.90665	1.74	578	524	1181	1276	2.21
1956	female	105	0.56541	0.95248	1.52	54	51	91	95	1.76
1956	female	110	0.66267	1	1.51	3	3	4	4	1.51
1957	female	0	0.02438	0.02387	0.12	100000	2387	97903	7274191	72.74
1957	female	1	0.00103	0.00411	1.54	97613	401	389464	7176288	73.52
1957	female	5	0.00042	0.00207	2.28	97212	202	485511	6786824	69.81
1957	female	10	0.00036	0.00179	2.62	97010	174	484638	6301314	64.96
1957	female	15	0.00061	0.00305	2.67	96836	295	483494	5816676	60.07
1957	female	20	0.00076	0.00377	2.57	96541	364	481821	5333181	55.24
1957	female	25	0.00094	0.00468	2.62	96177	450	479814	4851360	50.44
1957	female	30	0.00132	0.00658	2.63	95727	630	477141	4371546	45.67
1957	female	35	0.0019	0.00948	2.67	95097	901	473386	3894405	40.95
1957	female	40	0.00288	0.0143	2.66	94196	1347	467827	3421020	36.32
1957	female	45	0.0044	0.02179	2.65	92849	2023	459494	2953193	31.81
1957	female	50	0.00677	0.03332	2.66	90825	3026	447040	2493699	27.46
1957	female	55	0.00997	0.04871	2.63	87799	4277	428870	2046659	23.31
1957	female	60	0.01523	0.07351	2.65	83522	6140	403154	1617789	19.37
1957	female	65	0.02418	0.11432	2.62	77383	8846	365897	1214635	15.7
1957	female	70	0.03808	0.17451	2.61	68537	11960	314092	848738	12.38
1957	female	75	0.06339	0.27478	2.58	56576	15546	245233	534646	9.45
1957	female	80	0.10111	0.40373	2.51	41031	16565	163839	289413	7.05
1957	female	85	0.16211	0.5657	2.33	24465	13840	85372	125574	5.13
1957	female	90	0.23903	0.71085	2.15	10625	7553	31598	40202	3.78
1957	female	95	0.34103	0.83553	1.95	3072	2567	7527	8604	2.8
1957	female	100	0.46033	0.91503	1.71	505	462	1004	1077	2.13
1957	female	105	0.58491	0.95755	1.49	43	41	70	73	1.7
1957	female	110	0.68355	1	1.46	2	2	3	3	1.46
1958	female	0	0.02442	0.02391	0.12	100000	2391	97899	7299939	73
1958	female	1	0.00103	0.00412	1.57	97609	402	389457	7202040	73.78
1958	female	5	0.00041	0.00203	2.24	97207	197	485491	6812583	70.08
1958	female	10	0.00033	0.00166	2.68	97010	161	484675	6327092	65.22
1958	female	15	0.00055	0.00275	2.69	96849	267	483628	5842417	60.33
1958	female	20	0.0007	0.00351	2.58	96582	339	482088	5358789	55.48
1958	female	25	0.00089	0.00445	2.61	96243	428	480189	4876701	50.67
1958	female	30	0.00125	0.00625	2.63	95814	599	477654	4396512	45.89
1958	female	35	0.00182	0.00906	2.67	95215	863	474067	3918858	41.16
1958	female	40	0.00278	0.01383	2.67	94353	1304	468720	3444791	36.51
1958	female	45	0.0043	0.02129	2.66	93048	1981	460601	2976071	31.98
1958	female	50	0.00661	0.03254	2.65	91067	2963	448376	2515470	27.62
1958	female	55	0.00965	0.04719	2.63	88104	4157	430673	2067093	23.46
1958	female	60	0.01492	0.07206	2.64	83947	6049	405487	1636421	19.49
1958	female	65	0.02345	0.11107	2.63	77898	8652	369011	1230934	15.8
1958	female	70	0.0375	0.17209	2.61	69245	11916	317739	861923	12.45
1958	female	75	0.06257	0.27184	2.59	57329	15584	249060	544184	9.49
1958	female	80	0.10084	0.40226	2.49	41745	16792	166528	295124	7.07
1958	female	85	0.16108	0.56448	2.35	24952	14085	87442	128596	5.15
1958	female	90	0.23945	0.71297	2.16	10867	7748	32357	41154	3.79
1958	female	95	0.33843	0.83307	1.95	3119	2599	7678	8797	2.82
1958	female	100	0.45672	0.91324	1.71	521	476	1041	1118	2.15
1958	female	105	0.58061	0.95648	1.49	45	43	74	77	1.71
1958	female	110	0.67899	1	1.47	2	2	3	3	1.47
1959	female	0	0.02375	0.02326	0.12	100000	2326	97952	7330817	73.31
1959	female	1	0.00097	0.00386	1.59	97674	377	389785	7232865	74.05
1959	female	5	0.00041	0.00204	2.24	97297	199	485935	6843080	70.33
1959	female	10	0.00033	0.00164	2.6	97098	160	485107	6357145	65.47
1959	female	15	0.00055	0.00275	2.65	96938	267	484064	5872038	60.57
1959	female	20	0.00071	0.00354	2.56	96671	343	482520	5387974	55.73
1959	female	25	0.00088	0.00438	2.57	96329	422	480619	4905454	50.92
1959	female	30	0.00125	0.00623	2.65	95907	597	478128	4424834	46.14
1959	female	35	0.00179	0.00889	2.7	95309	847	474595	3946706	41.41
1959	female	40	0.00273	0.01354	2.66	94462	1279	469312	3472111	36.76
1959	female	45	0.0042	0.02078	2.67	93183	1936	461409	3002799	32.22
1959	female	50	0.00641	0.03156	2.66	91247	2880	449482	2541390	27.85
1959	female	55	0.00949	0.04644	2.71	88367	4104	432448	2091908	23.67
1959	female	60	0.01455	0.07038	2.67	84263	5930	407515	1659459	19.69
1959	female	65	0.02275	0.10792	2.63	78333	8453	371600	1251944	15.98
1959	female	70	0.03648	0.16786	2.62	69880	11730	321521	880345	12.6
1959	female	75	0.06109	0.26621	2.59	58150	15480	253403	558823	9.61
1959	female	80	0.09879	0.39639	2.51	42670	16914	171201	305420	7.16
1959	female	85	0.15834	0.55796	2.35	25756	14371	90757	134218	5.21
1959	female	90	0.23725	0.71064	2.18	11385	8091	34102	43461	3.82
1959	female	95	0.33555	0.83051	1.96	3294	2736	8154	9359	2.84
1959	female	100	0.45436	0.91217	1.72	558	509	1121	1205	2.16
1959	female	105	0.5791	0.95616	1.5	49	47	81	84	1.72
1959	female	110	0.67824	1	1.47	2	2	3	3	1.47
1960	female	0	0.02313	0.02267	0.12	100000	2267	98000	7331232	73.31
1960	female	1	0.00098	0.00391	1.58	97733	382	390006	7233231	74.01
1960	female	5	0.00041	0.00205	2.26	97351	200	486208	6843225	70.29
1960	female	10	0.00032	0.00161	2.62	97151	157	485384	6357017	65.43
1960	female	15	0.00054	0.0027	2.71	96995	262	484374	5871633	60.54
1960	female	20	0.00069	0.00346	2.56	96733	335	482847	5387259	55.69
1960	female	25	0.00089	0.00446	2.59	96398	430	480954	4904412	50.88
1960	female	30	0.00123	0.00612	2.63	95968	587	478452	4423458	46.09
1960	female	35	0.00181	0.00902	2.66	95381	860	474895	3945005	41.36
1960	female	40	0.00281	0.01398	2.65	94521	1322	469504	3470111	36.71
1960	female	45	0.00425	0.02105	2.65	93200	1962	461391	3000607	32.2
1960	female	50	0.0064	0.0315	2.62	91238	2874	449354	2539216	27.83
1960	female	55	0.00934	0.04572	2.7	88364	4040	432514	2089862	23.65
1960	female	60	0.01498	0.07233	2.63	84324	6099	407175	1657348	19.65
1960	female	65	0.02258	0.10709	2.6	78225	8377	371047	1250173	15.98
1960	female	70	0.0365	0.16791	2.62	69848	11728	321284	879126	12.59
1960	female	75	0.06069	0.2645	2.57	58120	15373	253311	557843	9.6
1960	female	80	0.09926	0.39776	2.5	42747	17003	171297	304532	7.12
1960	female	85	0.15882	0.55938	2.36	25744	14401	90671	133234	5.18
1960	female	90	0.24196	0.71638	2.15	11343	8126	33584	42564	3.75
1960	female	95	0.34217	0.83682	1.95	3217	2692	7868	8979	2.79
1960	female	100	0.46385	0.91688	1.7	525	481	1038	1111	2.12
1960	female	105	0.5906	0.959	1.48	44	42	71	73	1.68
1960	female	110	0.69058	1	1.45	2	2	3	3	1.45
1961	female	0	0.02251	0.02207	0.12	100000	2207	98049	7370019	73.7
1961	female	1	0.00093	0.0037	1.58	97793	362	390297	7271970	74.36
1961	female	5	0.00039	0.00193	2.25	97431	188	486641	6881673	70.63
1961	female	10	0.00031	0.00156	2.6	97244	152	485854	6395032	65.76
1961	female	15	0.00052	0.00257	2.7	97092	250	484883	5909178	60.86
1961	female	20	0.00067	0.00335	2.6	96842	325	483430	5424296	56.01
1961	female	25	0.00086	0.00429	2.6	96517	414	481590	4940866	51.19
1961	female	30	0.00121	0.00605	2.62	96103	582	479130	4459276	46.4
1961	female	35	0.00178	0.00888	2.65	95521	848	475612	3980145	41.67
1961	female	40	0.0027	0.01342	2.66	94673	1270	470388	3504534	37.02
1961	female	45	0.00416	0.02059	2.67	93402	1923	462523	3034146	32.48
1961	female	50	0.0063	0.03103	2.62	91479	2839	450638	2571623	28.11
1961	female	55	0.00885	0.04332	2.63	88640	3840	434088	2120984	23.93
1961	female	60	0.01457	0.07036	2.58	84801	5967	409592	1686896	19.89
1961	female	65	0.02192	0.10411	2.6	78834	8208	374464	1277304	16.2
1961	female	70	0.03528	0.16277	2.62	70626	11495	325826	902840	12.78
1961	female	75	0.05868	0.25674	2.57	59131	15182	258737	577014	9.76
1961	female	80	0.0968	0.38975	2.5	43949	17129	176953	318276	7.24
1961	female	85	0.15555	0.55066	2.35	26820	14769	94948	141323	5.27
1961	female	90	0.23446	0.70256	2.15	12051	8467	36112	46375	3.85
1961	female	95	0.33251	0.82771	1.97	3585	2967	8923	10264	2.86
1961	female	100	0.45149	0.91081	1.73	618	562	1246	1341	2.17
1961	female	105	0.57679	0.95562	1.5	55	53	91	95	1.72
1961	female	110	0.67651	1	1.48	2	2	4	4	1.48
1962	female	0	0.02211	0.02169	0.11	100000	2169	98080	7359093	73.59
1962	female	1	0.00092	0.00368	1.56	97831	360	390445	7261013	74.22
1962	female	5	0.00039	0.00196	2.22	97471	192	486822	6870568	70.49
1962	female	10	0.0003	0.00152	2.59	97280	148	486040	6383745	65.62
1962	female	15	0.00054	0.00268	2.72	97131	260	485065	5897705	60.72
1962	female	20	0.0007	0.00349	2.54	96871	339	483525	5412640	55.87
1962	female	25	0.00088	0.00441	2.6	96533	426	481641	4929115	51.06
1962	female	30	0.00122	0.00606	2.65	96107	583	479167	4447473	46.28
1962	female	35	0.00184	0.00916	2.66	95524	875	475571	3968306	41.54
1962	female	40	0.00276	0.01372	2.67	94649	1298	470214	3492735	36.9
1962	female	45	0.00422	0.02089	2.69	93351	1950	462253	3022521	32.38
1962	female	50	0.00635	0.03128	2.61	91401	2859	450176	2560268	28.01
1962	female	55	0.009	0.04408	2.66	88541	3903	433568	2110092	23.83
1962	female	60	0.01472	0.07114	2.63	84638	6021	408898	1676523	19.81
1962	female	65	0.02205	0.10473	2.61	78617	8233	373391	1267625	16.12
1962	female	70	0.03542	0.16355	2.66	70384	11511	324956	894234	12.71
1962	female	75	0.05949	0.2602	2.59	58873	15318	257492	569278	9.67
1962	female	80	0.09831	0.39512	2.52	43554	17209	175048	311786	7.16
1962	female	85	0.15937	0.56029	2.35	26345	14761	92621	136738	5.19
1962	female	90	0.23667	0.70915	2.17	11584	8215	34711	44118	3.81
1962	female	95	0.34198	0.83674	1.95	3369	2819	8244	9407	2.79
1962	female	100	0.46435	0.91717	1.7	550	504	1086	1163	2.11
1962	female	105	0.59179	0.9593	1.48	46	44	74	77	1.68
1962	female	110	0.69222	1	1.44	2	2	3	3	1.44
1963	female	0	0.0221	0.02167	0.11	100000	2167	98082	7350295	73.5
1963	female	1	0.00093	0.0037	1.58	97833	362	390455	7252214	74.13
1963	female	5	0.00038	0.00192	2.22	97470	187	486833	6861759	70.4
1963	female	10	0.00031	0.00157	2.63	97284	152	486057	6374926	65.53
1963	female	15	0.00055	0.00276	2.7	97131	268	485040	5888869	60.63
1963	female	20	0.00071	0.00353	2.54	96864	342	483478	5403829	55.79
1963	female	25	0.00089	0.00445	2.62	96521	430	481583	4920351	50.98
1963	female	30	0.00123	0.00612	2.66	96091	588	479083	4438769	46.19
1963	female	35	0.00187	0.0093	2.68	95504	889	475455	3959685	41.46
1963	female	40	0.0028	0.01391	2.68	94615	1316	470024	3484230	36.83
1963	female	45	0.00427	0.02114	2.66	93299	1973	461889	3014206	32.31
1963	female	50	0.00641	0.03157	2.62	91326	2883	449761	2552317	27.95
1963	female	55	0.00916	0.04486	2.66	88443	3968	432940	2102556	23.77
1963	female	60	0.01488	0.07191	2.65	84475	6075	408114	1669617	19.76
1963	female	65	0.02202	0.10461	2.62	78401	8201	372451	1261503	16.09
1963	female	70	0.03547	0.16375	2.66	70200	11495	324069	889052	12.66
1963	female	75	0.05983	0.26139	2.59	58704	15344	256483	564982	9.62
1963	female	80	0.0988	0.39663	2.52	43360	17198	174073	308500	7.11
1963	female	85	0.16048	0.5629	2.35	26162	14726	91762	134426	5.14
1963	female	90	0.24259	0.71833	2.16	11435	8214	33861	42664	3.73
1963	female	95	0.35012	0.84422	1.93	3221	2719	7767	8803	2.73
1963	female	100	0.47594	0.92257	1.68	502	463	973	1036	2.07
1963	female	105	0.60563	0.96245	1.46	39	37	62	64	1.64
1963	female	110	0.70682	1	1.41	1	1	2	2	1.41
1964	female	0	0.02201	0.02159	0.11	100000	2159	98089	7381058	73.81
1964	female	1	0.0009	0.00358	1.55	97841	350	390509	7282970	74.44
1964	female	5	0.00037	0.00187	2.26	97491	182	486959	6892461	70.7
1964	female	10	0.00031	0.00153	2.61	97309	149	486191	6405502	65.83
1964	female	15	0.00055	0.00276	2.7	97160	269	485182	5919312	60.92
1964	female	20	0.00071	0.00356	2.59	96891	345	483626	5434130	56.08
1964	female	25	0.00088	0.00438	2.61	96547	423	481724	4950504	51.28
1964	female	30	0.00126	0.00628	2.66	96124	603	479209	4468779	46.49
1964	female	35	0.00186	0.00924	2.67	95521	883	475549	3989571	41.77
1964	female	40	0.00278	0.01379	2.68	94638	1305	470162	3514022	37.13
1964	female	45	0.00422	0.02088	2.66	93333	1949	462097	3043860	32.61
1964	female	50	0.00646	0.03182	2.64	91384	2907	450044	2581763	28.25
1964	female	55	0.0089	0.04361	2.66	88476	3859	433354	2131719	24.09
1964	female	60	0.01451	0.07018	2.69	84618	5938	409390	1698365	20.07
1964	female	65	0.02138	0.10175	2.62	78679	8005	374375	1288975	16.38
1964	female	70	0.03394	0.15714	2.65	70674	11105	327219	914600	12.94
1964	female	75	0.0575	0.25246	2.59	59569	15039	261539	587381	9.86
1964	female	80	0.09487	0.38441	2.53	44530	17118	180437	325842	7.32
1964	female	85	0.15393	0.54798	2.37	27412	15021	97583	145405	5.3
1964	female	90	0.23292	0.70296	2.18	12391	8710	37397	47822	3.86
1964	female	95	0.33628	0.83168	1.96	3681	3061	9103	10426	2.83
1964	female	100	0.45928	0.91491	1.71	619	567	1234	1323	2.14
1964	female	105	0.58805	0.95851	1.48	53	51	86	89	1.69
1964	female	110	0.68977	1	1.45	2	2	3	3	1.45
1965	female	0	0.02132	0.02092	0.11	100000	2092	98144	7393282	73.93
1965	female	1	0.00088	0.00352	1.59	97908	345	390802	7295138	74.51
1965	female	5	0.00037	0.00184	2.26	97563	179	487325	6904336	70.77
1965	female	10	0.0003	0.00149	2.61	97384	145	486574	6417011	65.89
1965	female	15	0.00054	0.0027	2.7	97239	262	485592	5930437	60.99
1965	female	20	0.00071	0.00353	2.54	96977	342	484041	5444845	56.15
1965	female	25	0.00086	0.00428	2.62	96635	413	482189	4960804	51.34
1965	female	30	0.00126	0.00627	2.66	96221	604	479692	4478615	46.54
1965	female	35	0.00185	0.0092	2.65	95618	879	476026	3998923	41.82
1965	female	40	0.0028	0.01391	2.67	94739	1318	470624	3522897	37.19
1965	female	45	0.00427	0.02115	2.64	93420	1976	462439	3052273	32.67
1965	female	50	0.00636	0.03134	2.63	91445	2866	450438	2589834	28.32
1965	female	55	0.00886	0.04341	2.64	88579	3846	433813	2139395	24.15
1965	female	60	0.01422	0.06881	2.67	84733	5830	410067	1705583	20.13
1965	female	65	0.02139	0.10172	2.59	78903	8026	375207	1295516	16.42
1965	female	70	0.03328	0.15417	2.62	70877	10927	328339	920308	12.98
1965	female	75	0.05741	0.25195	2.57	59949	15104	263110	591970	9.87
1965	female	80	0.09429	0.38221	2.52	44845	17140	181781	328859	7.33
1965	female	85	0.15403	0.54747	2.36	27705	15168	98469	147078	5.31
1965	female	90	0.23149	0.70045	2.18	12537	8782	37935	48609	3.88
1965	female	95	0.335	0.83046	1.96	3755	3119	9310	10674	2.84
1965	female	100	0.45759	0.91409	1.72	637	582	1272	1365	2.14
1965	female	105	0.58614	0.95805	1.49	55	52	89	93	1.7
1965	female	110	0.68781	1	1.45	2	2	3	3	1.45
1966	female	0	0.02062	0.02025	0.11	100000	2025	98199	7397088	73.97
1966	female	1	0.00088	0.00353	1.6	97975	346	391068	7298889	74.5
1966	female	5	0.00037	0.00186	2.27	97629	181	487648	6907821	70.76
1966	female	10	0.0003	0.00152	2.62	97447	148	486884	6420173	65.88
1966	female	15	0.00059	0.00296	2.74	97299	288	485844	5933289	60.98
1966	female	20	0.0007	0.00351	2.56	97011	340	484224	5447445	56.15
1966	female	25	0.00087	0.00435	2.58	96670	421	482334	4963220	51.34
1966	female	30	0.00125	0.00626	2.66	96250	602	479838	4480887	46.55
1966	female	35	0.00181	0.00902	2.66	95648	863	476222	4001049	41.83
1966	female	40	0.0028	0.01391	2.65	94785	1319	470832	3524827	37.19
1966	female	45	0.00429	0.02124	2.65	93466	1985	462659	3053995	32.67
1966	female	50	0.00632	0.03115	2.63	91481	2850	450649	2591336	28.33
1966	female	55	0.00889	0.04353	2.63	88632	3858	434028	2140687	24.15
1966	female	60	0.01385	0.06704	2.62	84773	5684	410345	1706658	20.13
1966	female	65	0.02147	0.10203	2.56	79090	8069	375764	1296314	16.39
1966	female	70	0.0338	0.15642	2.62	71020	11109	328685	920549	12.96
1966	female	75	0.05739	0.25209	2.59	59911	15103	263159	591864	9.88
1966	female	80	0.09409	0.38122	2.51	44808	17082	181545	328706	7.34
1966	female	85	0.15351	0.54617	2.36	27726	15143	98645	147160	5.31
1966	female	90	0.23345	0.70482	2.19	12583	8869	37989	48516	3.86
1966	female	95	0.33608	0.83153	1.96	3714	3089	9190	10526	2.83
1966	female	100	0.45937	0.91498	1.71	626	573	1246	1336	2.14
1966	female	105	0.58845	0.95862	1.48	53	51	87	90	1.69
1966	female	110	0.69039	1	1.45	2	2	3	3	1.45
1967	female	0	0.01978	0.01944	0.11	100000	1944	98267	7432980	74.33
1967	female	1	0.0008	0.0032	1.6	98056	314	391471	7334713	74.8
1967	female	5	0.00036	0.0018	2.29	97742	175	488235	6943242	71.04
1967	female	10	0.0003	0.00149	2.64	97567	145	487490	6455007	66.16
1967	female	15	0.00058	0.00289	2.77	97421	281	486479	5967517	61.25
1967	female	20	0.00072	0.0036	2.55	97140	349	484844	5481037	56.42
1967	female	25	0.00084	0.00419	2.6	96791	406	482979	4996194	51.62
1967	female	30	0.0012	0.006	2.7	96385	579	480596	4513215	46.82
1967	female	35	0.00183	0.00913	2.65	95806	875	476978	4032619	42.09
1967	female	40	0.00274	0.01361	2.65	94932	1292	471619	3555641	37.45
1967	female	45	0.00423	0.02097	2.66	93640	1963	463610	3084022	32.93
1967	female	50	0.00622	0.03065	2.65	91677	2810	451778	2620412	28.58
1967	female	55	0.00888	0.04349	2.63	88866	3865	435191	2168634	24.4
1967	female	60	0.01348	0.06533	2.65	85002	5553	411952	1733443	20.39
1967	female	65	0.02098	0.09985	2.6	79449	7933	378173	1321492	16.63
1967	female	70	0.0328	0.15219	2.63	71515	10884	331813	943318	13.19
1967	female	75	0.0554	0.24469	2.62	60632	14836	267793	611506	10.09
1967	female	80	0.09082	0.37079	2.53	45795	16980	186970	343713	7.51
1967	female	85	0.14876	0.53517	2.38	28815	15421	103666	156743	5.44
1967	female	90	0.22572	0.69216	2.21	13394	9271	41073	53077	3.96
1967	female	95	0.32595	0.82178	1.98	4123	3388	10395	12004	2.91
1967	female	100	0.44735	0.90904	1.74	735	668	1493	1608	2.19
1967	female	105	0.57589	0.95558	1.5	67	64	111	115	1.72
1967	female	110	0.67825	1	1.47	3	3	4	4	1.47
1968	female	0	0.01932	0.01899	0.11	100000	1899	98304	7409337	74.09
